FocusSector,Industry Group,Country,Exchange,Ticker,Company Name,Market,Turnover_USD,Above200DMA,Ret252,profit_margin,roe,revenue_growth,verified,yf,unverified_reason,expansion_signal
Electronics & Semiconductors,Semiconductor,Japan,TSE,6707,"Sanken Electric Co., Ltd. (TSE:6707)",JP,,,,-0.122209996,-0.073070005,-0.177,NOT-PROFITABLE,6707.T,,False
Electronics & Semiconductors,Electronics (General),Japan,TSE,6964,"Sanko Co., Ltd. (TSE:6964)",JP,,,,0.04004,0.04761,0.16,PROFITABLE,6964.T,,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,4264,"Secure, Inc. (TSE:4264)",JP,,,,0.032560002,0.07041,0.31,PROFITABLE,4264.T,,True
Electronics & Semiconductors,Computers/Peripherals,Japan,TSE,6724,Seiko Epson Corporation (TSE:6724),JP,,,,0.01684,0.0297,0.144,PROFITABLE,6724.T,,True
Electronics & Semiconductors,Electronics (Consumer & Office),Japan,TSE,6753,Sharp Corporation (TSE:6753),JP,,,,0.012560001,0.09599,-0.079,PROFITABLE,6753.T,,False
Electronics & Semiconductors,Electronics (General),Japan,TSE,6957,"Shibaura Electronics Co.,Ltd. (TSE:6957)",JP,,,,,,,UNVERIFIED,6957.T,yfinance_data_gap,False
Electronics & Semiconductors,Semiconductor Equip,Japan,TSE,6590,Shibaura Mechatronics Corporation (TSE:6590),JP,,,,0.11829001,0.20497999,-0.07,PROFITABLE,6590.T,,False
Electronics & Semiconductors,Semiconductor Equip,Japan,TSE,6614,"Shikino High-Tech CO.,LTD. (TSE:6614)",JP,,,,-0.002,-0.0056800004,0.011,NOT-PROFITABLE,6614.T,,False
Electronics & Semiconductors,Electronics (General),Japan,TSE,7701,Shimadzu Corporation (TSE:7701),JP,,,,0.11504,0.12335,0.103,PROFITABLE,7701.T,,True
Electronics & Semiconductors,Semiconductor,Japan,TSE,6844,"Shindengen Electric Manufacturing Co.,Ltd. (TSE:6844)",JP,,,,0.04336,0.07215,0.077,PROFITABLE,6844.T,,False
Electronics & Semiconductors,Electronics (General),Japan,TSE,6658,"Shirai Electronics Industrial Co., Ltd. (TSE:6658)",JP,,,,0.03255,0.09557,0.019,PROFITABLE,6658.T,,False
Electronics & Semiconductors,Electronics (General),Japan,TSE,6994,Shizuki Electric Company Inc. (TSE:6994),JP,,,,0.07344,0.08359,0.21,PROFITABLE,6994.T,,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,6384,"Showa Shinku Co., Ltd. (TSE:6384)",JP,,,,0.08099,0.06271,-0.41,PROFITABLE,6384.T,,False
Electronics & Semiconductors,Electronics (General),Japan,TSE,7713,"Sigmakoki Co., Ltd. (TSE:7713)",JP,,,,0.07265,0.04586,0.127,PROFITABLE,7713.T,,True
Electronics & Semiconductors,Semiconductor,Japan,TSE,6526,Socionext Inc. (TSE:6526),JP,,,,0.03746,0.059959996,0.13,PROFITABLE,6526.T,,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,7902,"Sonocom Co.,Ltd. (TSE:7902)",JP,,,,0.11209,0.03331,0.196,PROFITABLE,7902.T,,True
Electronics & Semiconductors,Electronics (Consumer & Office),Japan,TSE,6758,Sony Group Corporation (TSE:6758),JP,,,,-0.01746,0.13159999,0.082,NOT-PROFITABLE,6758.T,,False
Electronics & Semiconductors,Electronics (General),Japan,TSE,7711,"Sukegawa Electric Co., Ltd. (TSE:7711)",JP,,,,0.02753,0.031689998,0.263,PROFITABLE,7711.T,,True
Electronics & Semiconductors,Semiconductor Equip,Japan,TSE,3436,Sumco Corporation (TSE:3436),JP,,,,-0.06612,-0.04061,0.104,NOT-PROFITABLE,3436.T,,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,6817,Sumida Corporation (TSE:6817),JP,,,,0.01406,0.03578,0.158,PROFITABLE,6817.T,,True
Electronics & Semiconductors,Computers/Peripherals,Japan,TSE,6736,Sun Corporation (TSE:6736),JP,,,,0.94829005,0.19450001,-0.003,PROFITABLE,6736.T,,False
Electronics & Semiconductors,Electronics (General),Japan,TSE,6785,"Suzuki Co.,Ltd. (TSE:6785)",JP,,,,0.09269,0.13934,,PROFITABLE,6785.T,,False
Electronics & Semiconductors,Electronics (General),Japan,TSE,6775,TB Group Inc. (TSE:6775),JP,,,,-0.12741,-0.54906,-0.283,NOT-PROFITABLE,6775.T,,False
Electronics & Semiconductors,Electronics (General),Japan,TSE,6762,TDK Corporation (TSE:6762),JP,,,,0.08663,0.1163,0.383,PROFITABLE,6762.T,,True
Electronics & Semiconductors,Semiconductor Equip,Japan,TSE,6337,TESEC Corporation (TSE:6337),JP,,,,0.14431,0.06584,0.789,PROFITABLE,6337.T,,True
Electronics & Semiconductors,Semiconductor,Japan,TSE,6769,"THine Electronics, Inc. (TSE:6769)",JP,,,,0.00582,0.0066000004,1.811,PROFITABLE,6769.T,,True
Electronics & Semiconductors,Electronics (Consumer & Office),Japan,TSE,6809,TOA Corporation (TSE:6809),JP,,,,0.06866,0.077360004,0.124,PROFITABLE,6809.T,,True
Electronics & Semiconductors,Semiconductor Equip,Japan,TSE,6315,TOWA Corporation (TSE:6315),JP,,,,0.10852,0.09986,1.003,PROFITABLE,6315.T,,True
Electronics & Semiconductors,Semiconductor,Japan,NasdaqCM,TOYO,"TOYO Co., Ltd. (NasdaqCM:TOYO)",JP,,,,,,,UNVERIFIED,TOYO.T,yfinance_data_gap,False
Electronics & Semiconductors,Telecom. Equipment,Japan,TSE,6696,TRaaS On Product Inc. (TSE:6696),JP,,,,-0.12577,,,UNVERIFIED,6696.T,yfinance_data_gap,False
Electronics & Semiconductors,Semiconductor Equip,Japan,TSE,6596,"TSUKUBASEIKO Co.,Ltd. (TSE:6596)",JP,,,,-0.17626,-0.30341,0.276,NOT-PROFITABLE,6596.T,,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,6663,"Taiyo Technolex Co.,Ltd. (TSE:6663)",JP,,,,0.06113,0.091630004,0.167,PROFITABLE,6663.T,,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,6976,"Taiyo Yuden Co., Ltd. (TSE:6976)",JP,,,,0.0499,0.05335,0.107,PROFITABLE,6976.T,,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,6424,"Takamisawa Cybernetics Company, Ltd. (TSE:6424)",JP,,,,0.03846,0.078379996,-0.067,PROFITABLE,6424.T,,False
Electronics & Semiconductors,Telecom. Equipment,Japan,TSE,6838,"Tamagawa Holdings Co., Ltd. (TSE:6838)",JP,,,,0.28076,,0.208,UNVERIFIED,6838.T,yfinance_data_gap,True
Electronics & Semiconductors,Electronics (Consumer & Office),Japan,TSE,7740,"Tamron Co.,Ltd. (TSE:7740)",JP,,,,0.12785,0.13171,0.114,PROFITABLE,7740.T,,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,6768,Tamura Corporation (TSE:6768),JP,,,,0.011080001,0.022049999,0.135,PROFITABLE,6768.T,,True
Electronics & Semiconductors,Semiconductor Equip,Japan,TSE,6266,"Tazmo Co., Ltd. (TSE:6266)",JP,,,,0.061680004,0.07645,,PROFITABLE,6266.T,,False
Electronics & Semiconductors,Computers/Peripherals,Japan,TSE,6803,Teac Corporation (TSE:6803),JP,,,,0.04953,0.22479999,0.149,PROFITABLE,6803.T,,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,6629,"Techno Horizon Co.,Ltd. (TSE:6629)",JP,,,,0.05612,0.28026,0.274,PROFITABLE,6629.T,,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,2962,"Tecnisco, Ltd. (TSE:2962)",JP,,,,-0.63598,-0.86938006,0.039,NOT-PROFITABLE,2962.T,,False
Electronics & Semiconductors,Electronics (General),Japan,TSE,6763,"Teikoku Tsushin Kogyo Co., Ltd. (TSE:6763)",JP,,,,0.07967,0.05177,0.052,PROFITABLE,6763.T,,False
Electronics & Semiconductors,Semiconductor Equip,Japan,TSE,429A,Tekscend Photomask Corp. (TSE:429A),JP,,,,0.18484,0.16574,0.148,PROFITABLE,429A.T,,True
Electronics & Semiconductors,Semiconductor,Japan,TSE,6627,"Tera Probe, Inc. (TSE:6627)",JP,,,,0.03993,0.07158,0.204,PROFITABLE,6627.T,,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,6772,"Tokyo Cosmos Electric Co., Ltd. (TSE:6772)",JP,,,,0.00087,0.00106,-0.173,PROFITABLE,6772.T,,False
Electronics & Semiconductors,Semiconductor Equip,Japan,TSE,8035,Tokyo Electron Limited (TSE:8035),JP,,,,0.23645,0.30929002,0.333,PROFITABLE,8035.T,,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,7719,Tokyo Koki Co. Ltd. (TSE:7719),JP,,,,0.03739,0.10903,0.473,PROFITABLE,7719.T,,True
Electronics & Semiconductors,Semiconductor Equip,Japan,TSE,7729,"Tokyo Seimitsu Co., Ltd. (TSE:7729)",JP,,,,0.15159,0.144,0.189,PROFITABLE,7729.T,,True
Electronics & Semiconductors,Semiconductor,Japan,TSE,6616,Torex Semiconductor Ltd. (TSE:6616),JP,,,,0.046230003,0.0641,0.211,PROFITABLE,6616.T,,True
Electronics & Semiconductors,Computers/Peripherals,Japan,TSE,6588,Toshiba Tec Corporation (TSE:6588),JP,,,,0.007900001,0.053790003,0.227,PROFITABLE,6588.T,,True
Electronics & Semiconductors,Electronics (General),Japan,NSE,6655,Toyo Electric Corporation (NSE:6655),JP,,,,,,,UNVERIFIED,6655.T,yfinance_data_gap,False
Electronics & Semiconductors,Semiconductor Equip,Japan,TSE,4369,Tri Chemical Laboratories Inc. (TSE:4369),JP,,,,0.24849,0.18105,0.14,PROFITABLE,4369.T,,True
Electronics & Semiconductors,Semiconductor Equip,Japan,TSE,6728,"ULVAC, Inc. (TSE:6728)",JP,,,,0.04975,0.06086,0.282,PROFITABLE,6728.T,,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,6615,"UMC Electronics Co., Ltd. (TSE:6615)",JP,,,,-0.00107,-0.00672,0.102,NOT-PROFITABLE,6615.T,,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,6662,"Ubiteq, Inc. (TSE:6662)",JP,,,,0.03758,0.03185,0.218,PROFITABLE,6662.T,,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,7717,"V Technology Co., Ltd. (TSE:7717)",JP,,,,0.05924,0.09561,0.327,PROFITABLE,7717.T,,True
Electronics & Semiconductors,Computers/Peripherals,Japan,TSE,6727,"Wacom Co., Ltd. (TSE:6727)",JP,,,,0.09206,0.29809,-0.075,PROFITABLE,6727.T,,False
Electronics & Semiconductors,Electronics (General),Japan,TSE,6721,Wintest Corp. (TSE:6721),JP,,,,-2.8951,-2.38388,1.891,NOT-PROFITABLE,6721.T,,True
Electronics & Semiconductors,Semiconductor Equip,Japan,TSE,6298,"Y.A.C. Holdings Co., Ltd. (TSE:6298)",JP,,,,0.05011,0.07867,0.082,PROFITABLE,6298.T,,False
Electronics & Semiconductors,Semiconductor,Japan,TSE,6941,"Yamaichi Electronics Co.,Ltd. (TSE:6941)",JP,,,,0.0,0.24006,0.358,NOT-PROFITABLE,6941.T,,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,3153,"Yashima Denki Co., Ltd. (TSE:3153)",JP,,,,0.07113,0.1694,0.279,PROFITABLE,3153.T,,True
Electronics & Semiconductors,Electronics (General),Japan,TSE,6841,Yokogawa Electric Corporation (TSE:6841),JP,,,,0.0,,0.086,UNVERIFIED,6841.T,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),Japan,TSE,6800,"Yokowo Co., Ltd. (TSE:6800)",JP,,,,0.05549,0.09300999,0.234,PROFITABLE,6800.T,,True
Electronics & Semiconductors,Electronics (Consumer & Office),Japan,TSE,6694,Zoom Corporation (TSE:6694),JP,,,,-0.08737001,-0.18992001,0.174,NOT-PROFITABLE,6694.T,,True
Electronics & Semiconductors,Semiconductor Equip,Japan,TSE,6656,inspec Inc. (TSE:6656),JP,,,,-0.45313,-0.56275004,-0.08,NOT-PROFITABLE,6656.T,,False
Electronics & Semiconductors,Electronics (General),Japan,TSE,3559,p-ban.com Corp. (TSE:3559),JP,,,,0.04587,0.07515,0.077,PROFITABLE,3559.T,,False
Electronics & Semiconductors,Electronics (General),Japan,TSE,6777,santec Holdings Corporation (TSE:6777),JP,,,,0.25937,0.36016,0.512,PROFITABLE,6777.T,,True
Electronics & Semiconductors,Telecom. Equipment,Latvia,RISE,SAF1R,SAF Tehnika A/S (RISE:SAF1R),,,,,0.12251,0.26999,1.573,PROFITABLE,SAF1R.RG,,True
Electronics & Semiconductors,Electronics (General),Macau,NasdaqGM,DSWL,"Deswell Industries, Inc. (NasdaqGM:DSWL)",,,,,0.17327,0.10049,-0.134,PROFITABLE,DSWL,,False
Electronics & Semiconductors,Telecom. Equipment,Macau,SEHK,8033,Vodatel Networks Holdings Limited (SEHK:8033),,,,,0.01899,0.04079,-0.004,PROFITABLE,8033.HK,,False
Electronics & Semiconductors,Semiconductor Equip,Malaysia,KLSE,3REN,3REN Berhad (KLSE:3REN),,,,,,,,UNVERIFIED,3REN.KL,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),Malaysia,KLSE,AEM,AE Multi Holdings Berhad (KLSE:AEM),,,,,,,,UNVERIFIED,AEM.KL,yfinance_data_gap,False
Electronics & Semiconductors,Semiconductor Equip,Malaysia,KLSE,AEMULUS,Aemulus Holdings Berhad (KLSE:AEMULUS),,,,,,,,UNVERIFIED,AEMULUS.KL,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),Malaysia,KLSE,AMLEX,Amlex Holdings Berhad (KLSE:AMLEX),,,,,,,,UNVERIFIED,AMLEX.KL,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),Malaysia,KLSE,ATECH,Aurelius Technologies Berhad (KLSE:ATECH),,,,,,,,UNVERIFIED,ATECH.KL,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),Malaysia,KLSE,CEB,Cape EMS Berhad (KLSE:CEB),,,,,,,,UNVERIFIED,CEB.KL,yfinance_data_gap,False
Electronics & Semiconductors,Semiconductor,Malaysia,KLSE,D&O,D & O Green Technologies Berhad (KLSE:D&O),,,,,,,,UNVERIFIED,D&O.KL,yfinance_data_gap,False
Electronics & Semiconductors,Semiconductor,Malaysia,KLSE,DNEX,Dagang NeXchange Berhad (KLSE:DNEX),,,,,,,,UNVERIFIED,DNEX.KL,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (Consumer & Office),Malaysia,KLSE,EG,EG Industries Berhad (KLSE:EG),,,,,,,,UNVERIFIED,EG.KL,yfinance_data_gap,False
Electronics & Semiconductors,Semiconductor,Malaysia,KLSE,EDELTEQ,Edelteq Holdings Berhad (KLSE:EDELTEQ),,,,,,,,UNVERIFIED,EDELTEQ.KL,yfinance_data_gap,False
Electronics & Semiconductors,Semiconductor Equip,Malaysia,KLSE,ELSOFT,Elsoft Research Berhad (KLSE:ELSOFT),,,,,,,,UNVERIFIED,ELSOFT.KL,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (Consumer & Office),Malaysia,KLSE,FPI,Formosa Prosonic Industries Berhad (KLSE:FPI),,,,,,,,UNVERIFIED,FPI.KL,yfinance_data_gap,False
Electronics & Semiconductors,Semiconductor Equip,Malaysia,KLSE,FPGROUP,FoundPac Group Berhad (KLSE:FPGROUP),,,,,,,,UNVERIFIED,FPGROUP.KL,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),Malaysia,KLSE,GUH,GUH Holdings Berhad (KLSE:GUH),,,,,,,,UNVERIFIED,GUH.KL,yfinance_data_gap,False
Electronics & Semiconductors,Semiconductor Equip,Malaysia,KLSE,GENETEC,Genetec Technology Berhad (KLSE:GENETEC),,,,,,,,UNVERIFIED,GENETEC.KL,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),Malaysia,KLSE,GLOTEC,Globaltec Formation Berhad (KLSE:GLOTEC),,,,,,,,UNVERIFIED,GLOTEC.KL,yfinance_data_gap,False
Electronics & Semiconductors,Semiconductor,Malaysia,KLSE,GTRONIC,Globetronics Technology Bhd. (KLSE:GTRONIC),,,,,,,,UNVERIFIED,GTRONIC.KL,yfinance_data_gap,False
Electronics & Semiconductors,Semiconductor Equip,Malaysia,KLSE,GREATEC,Greatech Technology Berhad (KLSE:GREATEC),,,,,,,,UNVERIFIED,GREATEC.KL,yfinance_data_gap,False
Electronics & Semiconductors,Telecom. Equipment,Malaysia,KLSE,GPACKET,Green Packet Berhad (KLSE:GPACKET),,,,,,,,UNVERIFIED,GPACKET.KL,yfinance_data_gap,False
Electronics & Semiconductors,Telecom. Equipment,Malaysia,KLSE,HEXCAP,Hextar Capital Berhad (KLSE:HEXCAP),,,,,,,,UNVERIFIED,HEXCAP.KL,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),Malaysia,KLSE,IQGROUP,IQ Group Holdings Berhad (KLSE:IQGROUP),,,,,,,,UNVERIFIED,IQGROUP.KL,yfinance_data_gap,False
Electronics & Semiconductors,Computers/Peripherals,Malaysia,KLSE,IRIS,IRIS Corporation Berhad (KLSE:IRIS),,,,,,,,UNVERIFIED,IRIS.KL,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),Malaysia,KLSE,ITMAX,ITMAX System Berhad (KLSE:ITMAX),,,,,,,,UNVERIFIED,ITMAX.KL,yfinance_data_gap,False
Electronics & Semiconductors,Semiconductor,Malaysia,KLSE,INARI,Inari Amertron Berhad (KLSE:INARI),,,,,,,,UNVERIFIED,INARI.KL,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),Malaysia,KLSE,ITRONIC,Industronics Berhad (KLSE:ITRONIC),,,,,,,,UNVERIFIED,ITRONIC.KL,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),Malaysia,NasdaqCM,IMTE,Integrated Media Technology Limited (NasdaqCM:IMTE),,,,,0.0,-0.01941,,NOT-PROFITABLE,IMTE,,False
Electronics & Semiconductors,Computers/Peripherals,Malaysia,KLSE,JCY,JCY International Berhad (KLSE:JCY),,,,,,,,UNVERIFIED,JCY.KL,yfinance_data_gap,False
Electronics & Semiconductors,Semiconductor Equip,Malaysia,KLSE,JFTECH,JF Technology Berhad (KLSE:JFTECH),,,,,,,,UNVERIFIED,JFTECH.KL,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),Malaysia,KLSE,JHM,JHM Consolidation Berhad (KLSE:JHM),,,,,,,,UNVERIFIED,JHM.KL,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),Malaysia,KLSE,K1,K-One Technology Berhad (KLSE:K1),,,,,,,,UNVERIFIED,K1.KL,yfinance_data_gap,False
Electronics & Semiconductors,Semiconductor,Malaysia,KLSE,KESM,KESM Industries Berhad (KLSE:KESM),,,,,,,,UNVERIFIED,KESM.KL,yfinance_data_gap,False
Electronics & Semiconductors,Semiconductor,Malaysia,KLSE,KEYASIC,Key ASIC Berhad (KLSE:KEYASIC),,,,,,,,UNVERIFIED,KEYASIC.KL,yfinance_data_gap,False
Electronics & Semiconductors,Semiconductor Equip,Malaysia,KLSE,MQTECH,MQ Technology Berhad (KLSE:MQTECH),,,,,,,,UNVERIFIED,MQTECH.KL,yfinance_data_gap,False
Electronics & Semiconductors,Semiconductor,Malaysia,KLSE,MPI,Malaysian Pacific Industries Berhad (KLSE:MPI),,,,,,,,UNVERIFIED,MPI.KL,yfinance_data_gap,False
Electronics & Semiconductors,Semiconductor Equip,Malaysia,KLSE,MI,Mi Technovation Berhad (KLSE:MI),,,,,,,,UNVERIFIED,MI.KL,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),Malaysia,KLSE,MIKROMB,Mikro MSC Berhad (KLSE:MIKROMB),,,,,,,,UNVERIFIED,MIKROMB.KL,yfinance_data_gap,False
Electronics & Semiconductors,Telecom. Equipment,Malaysia,KLSE,MLAB,Mlabs Systems Berhad (KLSE:MLAB),,,,,,,,UNVERIFIED,MLAB.KL,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),Malaysia,KLSE,NATGATE,NationGate Holdings Berhad (KLSE:NATGATE),,,,,,,,UNVERIFIED,NATGATE.KL,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),Malaysia,KLSE,NE,Northeast Group Berhad (KLSE:NE),,,,,,,,UNVERIFIED,NE.KL,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),Malaysia,KLSE,NOTION,Notion VTec Berhad (KLSE:NOTION),,,,,,,,UNVERIFIED,NOTION.KL,yfinance_data_gap,False
Electronics & Semiconductors,Computers/Peripherals,Malaysia,KLSE,OPENSYS,OpenSys (M) Berhad (KLSE:OPENSYS),,,,,,,,UNVERIFIED,OPENSYS.KL,yfinance_data_gap,False
Electronics & Semiconductors,Semiconductor,Malaysia,KLSE,OPPSTAR,Oppstar Berhad (KLSE:OPPSTAR),,,,,,,,UNVERIFIED,OPPSTAR.KL,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),Malaysia,KLSE,PNEPCB,PNE PCB Berhad (KLSE:PNEPCB),,,,,,,,UNVERIFIED,PNEPCB.KL,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),Malaysia,KLSE,QES,QES Group Berhad (KLSE:QES),,,,,,,,UNVERIFIED,QES.KL,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),Malaysia,KLSE,SKPRES,SKP Resources Bhd (KLSE:SKPRES),,,,,,,,UNVERIFIED,SKPRES.KL,yfinance_data_gap,False
Electronics & Semiconductors,Telecom. Equipment,Malaysia,KLSE,SMTRACK,SMTrack Berhad (KLSE:SMTRACK),,,,,,,,UNVERIFIED,SMTRACK.KL,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),Malaysia,KLSE,SALUTE,Salutica Berhad (KLSE:SALUTE),,,,,,,,UNVERIFIED,SALUTE.KL,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),Malaysia,KLSE,SCOPE,Scope Industries Berhad (KLSE:SCOPE),,,,,,,,UNVERIFIED,SCOPE.KL,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),Malaysia,KLSE,SOLUTN,Solution Group Berhad (KLSE:SOLUTN),,,,,,,,UNVERIFIED,SOLUTN.KL,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),Malaysia,KLSE,THMY,THMY Holdings Berhad (KLSE:THMY),,,,,,,,UNVERIFIED,THMY.KL,yfinance_data_gap,False
Electronics & Semiconductors,Semiconductor Equip,Malaysia,KLSE,TTVHB,TT Vision Holdings Berhad (KLSE:TTVHB),,,,,,,,UNVERIFIED,TTVHB.KL,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),Malaysia,Catalist,CYW,TrickleStar Limited (Catalist:CYW),,,,,-0.1966,-0.15090999,-0.336,NOT-PROFITABLE,CYW.SI,,False
Electronics & Semiconductors,Semiconductor Equip,Malaysia,KLSE,TURIYA,Turiya Berhad (KLSE:TURIYA),,,,,,,,UNVERIFIED,TURIYA.KL,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),Malaysia,KLSE,UCHITEC,Uchi Technologies Berhad (KLSE:UCHITEC),,,,,,,,UNVERIFIED,UCHITEC.KL,yfinance_data_gap,False
Electronics & Semiconductors,Semiconductor,Malaysia,KLSE,UNISEM,Unisem (M) Berhad (KLSE:UNISEM),,,,,,,,UNVERIFIED,UNISEM.KL,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),Malaysia,KLSE,VS,V.S. Industry Berhad (KLSE:VS),,,,,,,,UNVERIFIED,VS.KL,yfinance_data_gap,False
Electronics & Semiconductors,Semiconductor Equip,Malaysia,KLSE,VITROX,ViTrox Corporation Berhad (KLSE:VITROX),,,,,,,,UNVERIFIED,VITROX.KL,yfinance_data_gap,False
Electronics & Semiconductors,Semiconductor Equip,Malaysia,KLSE,VIS,Visdynamics Holdings Berhad (KLSE:VIS),,,,,,,,UNVERIFIED,VIS.KL,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),Malaysia,KLSE,WAJA,Waja Konsortium Berhad (KLSE:WAJA),,,,,,,,UNVERIFIED,WAJA.KL,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),Malaysia,KLSE,WAVEFRNT,WaveFront Berhad (KLSE:WAVEFRNT),,,,,,,,UNVERIFIED,WAVEFRNT.KL,yfinance_data_gap,False
Electronics & Semiconductors,Semiconductor Equip,Netherlands,ENXTAM,ASM,ASM International NV (ENXTAM:ASM),,,,,0.31929,0.26798,0.2,PROFITABLE,ASM.AS,,True
Electronics & Semiconductors,Semiconductor Equip,Netherlands,ENXTAM,ASML,ASML Holding N.V. (ENXTAM:ASML),,,,,0.30114,0.53942,0.213,PROFITABLE,ASML.AS,,True
Electronics & Semiconductors,Semiconductor Equip,Netherlands,ENXTAM,BESI,BE Semiconductor Industries N.V. (ENXTAM:BESI),,,,,0.28435,0.44873002,0.687,PROFITABLE,BESI.AS,,True
Electronics & Semiconductors,Semiconductor,Netherlands,NasdaqGS,NXPI,NXP Semiconductors N.V. (NasdaqGS:NXPI),,,,,0.22564,0.27921,0.195,PROFITABLE,NXPI,,True
Electronics & Semiconductors,Electronics (General),Netherlands,ENXTAM,NEDAP,Nedap N.V. (ENXTAM:NEDAP),,,,,0.09567001,0.36967,0.127,PROFITABLE,NEDAP.AS,,True
Electronics & Semiconductors,Semiconductor,Netherlands,ENXTPA,STMPA,STMicroelectronics N.V. (ENXTPA:STMPA),,,,,0.03558,0.02686,0.261,PROFITABLE,STMPA.PA,,True
Electronics & Semiconductors,Electronics (General),New Zealand,NZSE,ERD,EROAD Limited (NZSE:ERD),,,,,-0.82531,-0.63929003,-0.024,NOT-PROFITABLE,ERD.NZ,,False
Electronics & Semiconductors,Electronics (General),New Zealand,NZSE,RAK,Rakon Limited (NZSE:RAK),,,,,,,,UNVERIFIED,RAK.NZ,yfinance_data_gap,False
